Observation,DataMarking,UnitMulitplier,UnitofMeasure,MeasureType,QualityIndicator,GeographyCode,GeographyLabel,Time,Measure Type,Score Band
55.23,,1,Percent,Percentage,7.850058917,21UG,,2013,Satisfied,7-8 Medium
49.17,,1,Percent,Percentage,7.267019261,21UH,,2013,Satisfied,7-8 Medium
45.63,,1,Percent,Percentage,11.93472159,22UB,,2013,Satisfied,7-8 Medium
55.27,,1,Percent,Percentage,7.599222017,22UC,,2013,Satisfied,7-8 Medium
49.77,,1,Percent,Percentage,13.48902163,22UD,,2013,Satisfied,7-8 Medium
62.34,,1,Percent,Percentage,8.188585825,22UE,,2013,Satisfied,7-8 Medium
47.48,,1,Percent,Percentage,7.043007744,22UF,,2013,Satisfied,7-8 Medium
51.15,,1,Percent,Percentage,7.218407985,22UG,,2013,Satisfied,7-8 Medium
53.44,,1,Percent,Percentage,9.240358758,22UH,,2013,Satisfied,7-8 Medium
51.6,,1,Percent,Percentage,13.27551872,22UJ,,2013,Satisfied,7-8 Medium
62.18,,1,Percent,Percentage,6.808112656,22UK,,2013,Satisfied,7-8 Medium
52.3,,1,Percent,Percentage,11.60914697,22UL,,2013,Satisfied,7-8 Medium
48.58,,1,Percent,Percentage,7.346599905,22UN,,2013,Satisfied,7-8 Medium
53.06,,1,Percent,Percentage,10.46276675,22UQ,,2013,Satisfied,7-8 Medium
56.18,,1,Percent,Percentage,7.357074742,23UB,,2013,Satisfied,7-8 Medium
49.78,,1,Percent,Percentage,10.578542,23UC,,2013,Satisfied,7-8 Medium
53.73,,1,Percent,Percentage,9.940499323,23UD,,2013,Satisfied,7-8 Medium
44.54,,1,Percent,Percentage,11.42168119,23UE,,2013,Satisfied,7-8 Medium
60.42,,1,Percent,Percentage,7.717973552,23UF,,2013,Satisfied,7-8 Medium
54.83,,1,Percent,Percentage,7.414967278,23UG,,2013,Satisfied,7-8 Medium
50.95,,1,Percent,Percentage,7.940772373,24UB,,2013,Satisfied,7-8 Medium
59.22,,1,Percent,Percentage,6.388789815,24UC,,2013,Satisfied,7-8 Medium
54.53,,1,Percent,Percentage,7.465748963,24UD,,2013,Satisfied,7-8 Medium
52.55,,1,Percent,Percentage,9.559967556,24UE,,2013,Satisfied,7-8 Medium
52.16,,1,Percent,Percentage,11.82476797,24UF,,2013,Satisfied,7-8 Medium
44.66,,1,Percent,Percentage,15.34599131,24UG,,2013,Satisfied,7-8 Medium
45.36,,1,Percent,Percentage,8.737851142,24UH,,2013,Satisfied,7-8 Medium
54.45,,1,Percent,Percentage,6.104826767,24UJ,,2013,Satisfied,7-8 Medium
51.61,,1,Percent,Percentage,10.25187225,24UL,,2013,Satisfied,7-8 Medium
48.76,,1,Percent,Percentage,8.157161569,24UN,,2013,Satisfied,7-8 Medium
51.99,,1,Percent,Percentage,8.216086663,24UP,,2013,Satisfied,7-8 Medium
39.24,,1,Percent,Percentage,13.91219731,26UB,,2013,Satisfied,7-8 Medium
59.76,,1,Percent,Percentage,6.311326315,26UC,,2013,Satisfied,7-8 Medium
62.7,,1,Percent,Percentage,7.431057963,26UD,,2013,Satisfied,7-8 Medium
46.31,,1,Percent,Percentage,11.19924682,26UE,,2013,Satisfied,7-8 Medium
47.48,,1,Percent,Percentage,8.39674574,26UF,,2013,Satisfied,7-8 Medium
50.66,,1,Percent,Percentage,8.208351141,26UG,,2013,Satisfied,7-8 Medium
43.16,,1,Percent,Percentage,12.4336685,26UH,,2013,Satisfied,7-8 Medium
46.62,,1,Percent,Percentage,10.63313569,26UJ,,2013,Satisfied,7-8 Medium
47.92,,1,Percent,Percentage,9.515196545,26UK,,2013,Satisfied,7-8 Medium
57.17,,1,Percent,Percentage,10.09740181,26UL,,2013,Satisfied,7-8 Medium
46.17,,1,Percent,Percentage,9.574058122,29UB,,2013,Satisfied,7-8 Medium
58.17,,1,Percent,Percentage,7.497044539,29UC,,2013,Satisfied,7-8 Medium
56.91,,1,Percent,Percentage,11.16221611,29UD,,2013,Satisfied,7-8 Medium
49.68,,1,Percent,Percentage,8.642540413,29UE,,2013,Satisfied,7-8 Medium
49.99,,1,Percent,Percentage,10.23404239,29UG,,2013,Satisfied,7-8 Medium
51.73,,1,Percent,Percentage,8.959561215,29UH,,2013,Satisfied,7-8 Medium
50.66,,1,Percent,Percentage,8.908127301,29UK,,2013,Satisfied,7-8 Medium
58.69,,1,Percent,Percentage,9.114383109,29UL,,2013,Satisfied,7-8 Medium
48.77,,1,Percent,Percentage,7.962662982,29UM,,2013,Satisfied,7-8 Medium
41.94,,1,Percent,Percentage,9.932282373,29UN,,2013,Satisfied,7-8 Medium
54.17,,1,Percent,Percentage,9.000763042,29UP,,2013,Satisfied,7-8 Medium
54.05,,1,Percent,Percentage,7.670884274,29UQ,,2013,Satisfied,7-8 Medium
52.17,,1,Percent,Percentage,10.66613796,30UD,,2013,Satisfied,7-8 Medium
45.07,,1,Percent,Percentage,8.705634481,30UE,,2013,Satisfied,7-8 Medium
51.24,,1,Percent,Percentage,12.36628974,30UF,,2013,Satisfied,7-8 Medium
36.98,,1,Percent,Percentage,16.42473139,30UG,,2013,Satisfied,7-8 Medium
46.7,,1,Percent,Percentage,9.03537229,30UH,,2013,Satisfied,7-8 Medium
51.45,,1,Percent,Percentage,10.89864917,30UJ,,2013,Satisfied,7-8 Medium
49.97,,1,Percent,Percentage,9.575759244,30UK,,2013,Satisfied,7-8 Medium
38.36,,1,Percent,Percentage,16.90598403,30UL,,2013,Satisfied,7-8 Medium
50.93,,1,Percent,Percentage,13.6349065,30UM,,2013,Satisfied,7-8 Medium
45.99,,1,Percent,Percentage,9.635418072,30UN,,2013,Satisfied,7-8 Medium
45.28,,1,Percent,Percentage,12.0204832,30UP,,2013,Satisfied,7-8 Medium
46.64,,1,Percent,Percentage,9.792917505,30UQ,,2013,Satisfied,7-8 Medium
57.19,,1,Percent,Percentage,7.009698174,31UB,,2013,Satisfied,7-8 Medium
53.62,,1,Percent,Percentage,8.039717478,31UC,,2013,Satisfied,7-8 Medium
43.93,,1,Percent,Percentage,10.631476,31UD,,2013,Satisfied,7-8 Medium
48.38,,1,Percent,Percentage,9.587246498,31UE,,2013,Satisfied,7-8 Medium
49.05,,1,Percent,Percentage,12.91093167,31UG,,2013,Satisfied,7-8 Medium
45.87,,1,Percent,Percentage,11.65383141,31UH,,2013,Satisfied,7-8 Medium
40.19,,1,Percent,Percentage,15.74577684,31UJ,,2013,Satisfied,7-8 Medium
43.7,,1,Percent,Percentage,14.78555421,32UB,,2013,Satisfied,7-8 Medium
54.63,,1,Percent,Percentage,7.191098489,32UC,,2013,Satisfied,7-8 Medium
47.23,,1,Percent,Percentage,11.00540652,32UD,,2013,Satisfied,7-8 Medium
56.94,,1,Percent,Percentage,7.950328903,32UE,,2013,Satisfied,7-8 Medium
51.7,,1,Percent,Percentage,10.28169256,32UF,,2013,Satisfied,7-8 Medium
53.47,,1,Percent,Percentage,7.02205738,32UG,,2013,Satisfied,7-8 Medium
44.8,,1,Percent,Percentage,9.965896675,32UH,,2013,Satisfied,7-8 Medium
49.92,,1,Percent,Percentage,7.797127452,33UB,,2013,Satisfied,7-8 Medium
53.32,,1,Percent,Percentage,6.321954386,33UC,,2013,Satisfied,7-8 Medium
53.44,,1,Percent,Percentage,8.892116731,33UD,,2013,Satisfied,7-8 Medium
53.35,,1,Percent,Percentage,8.147404375,33UE,,2013,Satisfied,7-8 Medium
49.09,,1,Percent,Percentage,9.908585599,33UF,,2013,Satisfied,7-8 Medium
48.96,,1,Percent,Percentage,9.171714747,33UG,,2013,Satisfied,7-8 Medium
52.26,,1,Percent,Percentage,8.332172216,33UH,,2013,Satisfied,7-8 Medium
53.6,,1,Percent,Percentage,12.84449263,34UB,,2013,Satisfied,7-8 Medium
50.34,,1,Percent,Percentage,11.34470677,34UC,,2013,Satisfied,7-8 Medium
47.54,,1,Percent,Percentage,11.97008054,34UD,,2013,Satisfied,7-8 Medium
53.75,,1,Percent,Percentage,8.941881085,34UE,,2013,Satisfied,7-8 Medium
52.07,,1,Percent,Percentage,7.177821945,34UF,,2013,Satisfied,7-8 Medium
58.15,,1,Percent,Percentage,8.206882311,34UG,,2013,Satisfied,7-8 Medium
60.56,,1,Percent,Percentage,9.477071587,34UH,,2013,Satisfied,7-8 Medium
37.2,,1,Percent,Percentage,13.14431384,36UB,,2013,Satisfied,7-8 Medium
42.13,,1,Percent,Percentage,10.44256054,36UC,,2013,Satisfied,7-8 Medium
45.73,,1,Percent,Percentage,7.991319365,36UD,,2013,Satisfied,7-8 Medium
60.85,,1,Percent,Percentage,8.437197134,36UE,,2013,Satisfied,7-8 Medium
51.17,,1,Percent,Percentage,11.60355508,36UF,,2013,Satisfied,7-8 Medium
52.68,,1,Percent,Percentage,8.731471478,36UG,,2013,Satisfied,7-8 Medium
57.76,,1,Percent,Percentage,8.580632877,36UH,,2013,Satisfied,7-8 Medium
45.58,,1,Percent,Percentage,12.35574699,37UB,,2013,Satisfied,7-8 Medium
41.23,,1,Percent,Percentage,9.528246837,37UC,,2013,Satisfied,7-8 Medium
47.74,,1,Percent,Percentage,11.44491828,37UD,,2013,Satisfied,7-8 Medium
48.8,,1,Percent,Percentage,10.32538542,37UE,,2013,Satisfied,7-8 Medium
43.6,,1,Percent,Percentage,10.84422057,37UF,,2013,Satisfied,7-8 Medium
52.27,,1,Percent,Percentage,7.986885539,37UG,,2013,Satisfied,7-8 Medium
51.44,,1,Percent,Percentage,9.772764253,37UJ,,2013,Satisfied,7-8 Medium
52.73,,1,Percent,Percentage,9.477099535,38UB,,2013,Satisfied,7-8 Medium
63.44,,1,Percent,Percentage,8.294631194,38UC,,2013,Satisfied,7-8 Medium
53.62,,1,Percent,Percentage,8.38988899,38UD,,2013,Satisfied,7-8 Medium
65.6,,1,Percent,Percentage,6.085106648,38UE,,2013,Satisfied,7-8 Medium
50.95,,1,Percent,Percentage,8.139192429,38UF,,2013,Satisfied,7-8 Medium
45.4,,1,Percent,Percentage,9.91544678,40UB,,2013,Satisfied,7-8 Medium
42.75,,1,Percent,Percentage,7.723318947,40UC,,2013,Satisfied,7-8 Medium
51.2,,1,Percent,Percentage,7.32393933,40UD,,2013,Satisfied,7-8 Medium
47.83,,1,Percent,Percentage,11.3326978,40UE,,2013,Satisfied,7-8 Medium
39.05,,1,Percent,Percentage,18.82827133,40UF,,2013,Satisfied,7-8 Medium
47.26,,1,Percent,Percentage,11.27087898,41UB,,2013,Satisfied,7-8 Medium
50.01,,1,Percent,Percentage,9.306494775,41UC,,2013,Satisfied,7-8 Medium
49.01,,1,Percent,Percentage,10.10801635,41UD,,2013,Satisfied,7-8 Medium
59.49,,1,Percent,Percentage,7.748486427,41UE,,2013,Satisfied,7-8 Medium
49.76,,1,Percent,Percentage,9.555554842,41UF,,2013,Satisfied,7-8 Medium
56.01,,1,Percent,Percentage,7.016916579,41UG,,2013,Satisfied,7-8 Medium
59.51,,1,Percent,Percentage,7.682543579,41UH,,2013,Satisfied,7-8 Medium
50.43,,1,Percent,Percentage,13.69349812,41UK,,2013,Satisfied,7-8 Medium
51.52,,1,Percent,Percentage,9.770142479,42UB,,2013,Satisfied,7-8 Medium
43.81,,1,Percent,Percentage,14.17574464,42UC,,2013,Satisfied,7-8 Medium
50.21,,1,Percent,Percentage,8.782626114,42UD,,2013,Satisfied,7-8 Medium
53.06,,1,Percent,Percentage,9.547100406,42UE,,2013,Satisfied,7-8 Medium
52.89,,1,Percent,Percentage,9.022062289,42UF,,2013,Satisfied,7-8 Medium
54.02,,1,Percent,Percentage,7.546943939,42UG,,2013,Satisfied,7-8 Medium
51.31,,1,Percent,Percentage,8.276538012,42UH,,2013,Satisfied,7-8 Medium
57.47,,1,Percent,Percentage,8.383476247,43UB,,2013,Satisfied,7-8 Medium
56.25,,1,Percent,Percentage,11.82404631,43UC,,2013,Satisfied,7-8 Medium
56.31,,1,Percent,Percentage,8.907458166,43UD,,2013,Satisfied,7-8 Medium
55.4,,1,Percent,Percentage,7.046300561,43UE,,2013,Satisfied,7-8 Medium
62.34,,1,Percent,Percentage,6.677633647,43UF,,2013,Satisfied,7-8 Medium
66.28,,1,Percent,Percentage,9.483490832,43UG,,2013,Satisfied,7-8 Medium
52.02,,1,Percent,Percentage,9.658125047,43UH,,2013,Satisfied,7-8 Medium
59.69,,1,Percent,Percentage,8.635953373,43UJ,,2013,Satisfied,7-8 Medium
60.64,,1,Percent,Percentage,8.268191962,43UK,,2013,Satisfied,7-8 Medium
57.13,,1,Percent,Percentage,7.965962638,43UL,,2013,Satisfied,7-8 Medium
55.52,,1,Percent,Percentage,9.15690399,43UM,,2013,Satisfied,7-8 Medium
65.92,,1,Percent,Percentage,9.298572659,44UB,,2013,Satisfied,7-8 Medium
57.86,,1,Percent,Percentage,7.046205096,44UC,,2013,Satisfied,7-8 Medium
70.44,,1,Percent,Percentage,6.527594247,44UD,,2013,Satisfied,7-8 Medium
49.37,,1,Percent,Percentage,8.888379983,44UE,,2013,Satisfied,7-8 Medium
53.53,,1,Percent,Percentage,6.719176737,44UF,,2013,Satisfied,7-8 Medium
45.02,,1,Percent,Percentage,13.17579005,45UB,,2013,Satisfied,7-8 Medium
57.72,,1,Percent,Percentage,7.051695851,45UC,,2013,Satisfied,7-8 Medium
52.29,,1,Percent,Percentage,8.731825944,45UD,,2013,Satisfied,7-8 Medium
48.79,,1,Percent,Percentage,10.51260298,45UE,,2013,Satisfied,7-8 Medium
47.51,,1,Percent,Percentage,8.362227696,45UF,,2013,Satisfied,7-8 Medium
46.18,,1,Percent,Percentage,8.692220297,45UG,,2013,Satisfied,7-8 Medium
51.91,,1,Percent,Percentage,8.90426321,45UH,,2013,Satisfied,7-8 Medium
50.97,,1,Percent,Percentage,9.708698139,47UB,,2013,Satisfied,7-8 Medium
53.95,,1,Percent,Percentage,8.980034566,47UC,,2013,Satisfied,7-8 Medium
48.06,,1,Percent,Percentage,10.52368394,47UD,,2013,Satisfied,7-8 Medium
44.68,,1,Percent,Percentage,10.9948907,47UE,,2013,Satisfied,7-8 Medium
57.84,,1,Percent,Percentage,6.980048851,47UF,,2013,Satisfied,7-8 Medium
44.34,,1,Percent,Percentage,12.34393351,47UG,,2013,Satisfied,7-8 Medium
77.39,,1,Percent,Percentage,35.74560504,AA,,2013,Satisfied,7-8 Medium
45.47,,1,Percent,Percentage,5.869447348,AB,,2013,Satisfied,7-8 Medium
56.17,,1,Percent,Percentage,4.986993607,AC,,2013,Satisfied,7-8 Medium
48.4,,1,Percent,Percentage,6.058594832,AD,,2013,Satisfied,7-8 Medium
55.33,,1,Percent,Percentage,5.129263405,AE,,2013,Satisfied,7-8 Medium
54.98,,1,Percent,Percentage,4.724992019,AF,,2013,Satisfied,7-8 Medium
60.28,,1,Percent,Percentage,4.380322153,AG,,2013,Satisfied,7-8 Medium
50.21,,1,Percent,Percentage,5.699487416,AH,,2013,Satisfied,7-8 Medium
53.57,,1,Percent,Percentage,5.119750556,AJ,,2013,Satisfied,7-8 Medium
54.55,,1,Percent,Percentage,5.25130767,AK,,2013,Satisfied,7-8 Medium
51.28,,1,Percent,Percentage,5.094397104,AL,,2013,Satisfied,7-8 Medium
53.12,,1,Percent,Percentage,5.871763078,AM,,2013,Satisfied,7-8 Medium
51.67,,1,Percent,Percentage,5.382706781,AN,,2013,Satisfied,7-8 Medium
52.02,,1,Percent,Percentage,5.583648019,AP,,2013,Satisfied,7-8 Medium
50.94,,1,Percent,Percentage,5.510074907,AQ,,2013,Satisfied,7-8 Medium
52.72,,1,Percent,Percentage,5.065043167,AR,,2013,Satisfied,7-8 Medium
51.15,,1,Percent,Percentage,5.72338862,AS,,2013,Satisfied,7-8 Medium
50.72,,1,Percent,Percentage,5.186145834,AT,,2013,Satisfied,7-8 Medium
55.64,,1,Percent,Percentage,5.56378977,AU,,2013,Satisfied,7-8 Medium
52.9,,1,Percent,Percentage,4.68431536,AW,,2013,Satisfied,7-8 Medium
52.98,,1,Percent,Percentage,5.576672181,AX,,2013,Satisfied,7-8 Medium
54.5,,1,Percent,Percentage,5.804663454,AY,,2013,Satisfied,7-8 Medium
50.68,,1,Percent,Percentage,5.628281989,AZ,,2013,Satisfied,7-8 Medium
51.65,,1,Percent,Percentage,6.13050208,BA,,2013,Satisfied,7-8 Medium
45.42,,1,Percent,Percentage,6.092796147,BB,,2013,Satisfied,7-8 Medium
45.51,,1,Percent,Percentage,5.949317482,BC,,2013,Satisfied,7-8 Medium
59.8,,1,Percent,Percentage,4.861400909,BD,,2013,Satisfied,7-8 Medium
52.11,,1,Percent,Percentage,5.496897134,BE,,2013,Satisfied,7-8 Medium
54.03,,1,Percent,Percentage,6.036591169,BF,,2013,Satisfied,7-8 Medium
53.52,,1,Percent,Percentage,4.877364142,BG,,2013,Satisfied,7-8 Medium
50.09,,1,Percent,Percentage,5.815227841,BH,,2013,Satisfied,7-8 Medium
59.81,,1,Percent,Percentage,4.969999482,BJ,,2013,Satisfied,7-8 Medium
53.58,,1,Percent,Percentage,5.248263406,BK,,2013,Satisfied,7-8 Medium
43.46,,1,Percent,Percentage,5.748505693,BL,,2013,Satisfied,7-8 Medium
52.59,,1,Percent,Percentage,4.634413556,BM,,2013,Satisfied,7-8 Medium
49.67,,1,Percent,Percentage,4.096009556,BN,,2013,Satisfied,7-8 Medium
42.88,,1,Percent,Percentage,4.754558223,BP,,2013,Satisfied,7-8 Medium
44.18,,1,Percent,Percentage,4.49303045,BQ,,2013,Satisfied,7-8 Medium
53.41,,1,Percent,Percentage,3.454589805,BR,,2013,Satisfied,7-8 Medium
52.28,,1,Percent,Percentage,4.02175334,BS,,2013,Satisfied,7-8 Medium
48.96,,1,Percent,Percentage,4.110031925,BT,,2013,Satisfied,7-8 Medium
50.69,,1,Percent,Percentage,3.673564284,BU,,2013,Satisfied,7-8 Medium
48.86,,1,Percent,Percentage,4.289537105,BW,,2013,Satisfied,7-8 Medium
43.56,,1,Percent,Percentage,4.880122779,BX,,2013,Satisfied,7-8 Medium
47.95,,1,Percent,Percentage,3.977978679,BY,,2013,Satisfied,7-8 Medium
42.2,,1,Percent,Percentage,4.915980263,BZ,,2013,Satisfied,7-8 Medium
48.3,,1,Percent,Percentage,4.107094927,CA,,2013,Satisfied,7-8 Medium
50.78,,1,Percent,Percentage,3.799375172,CB,,2013,Satisfied,7-8 Medium
47.01,,1,Percent,Percentage,4.176083954,CC,,2013,Satisfied,7-8 Medium
46.22,,1,Percent,Percentage,4.214161161,CE,,2013,Satisfied,7-8 Medium
47.34,,1,Percent,Percentage,4.010123104,CF,,2013,Satisfied,7-8 Medium
51.13,,1,Percent,Percentage,4.452201227,CG,,2013,Satisfied,7-8 Medium
47.28,,1,Percent,Percentage,4.247500945,CH,,2013,Satisfied,7-8 Medium
50.13,,1,Percent,Percentage,4.131863901,CJ,,2013,Satisfied,7-8 Medium
49.06,,1,Percent,Percentage,4.566359577,CK,,2013,Satisfied,7-8 Medium
48.18,,1,Percent,Percentage,3.804096297,CL,,2013,Satisfied,7-8 Medium
47.91,,1,Percent,Percentage,3.885614129,CM,,2013,Satisfied,7-8 Medium
48.63,,1,Percent,Percentage,3.858102333,CN,,2013,Satisfied,7-8 Medium
55.96,,1,Percent,Percentage,3.749533883,CQ,,2013,Satisfied,7-8 Medium
53.25,,1,Percent,Percentage,3.928304486,CR,,2013,Satisfied,7-8 Medium
42.05,,1,Percent,Percentage,4.731446352,CS,,2013,Satisfied,7-8 Medium
49.85,,1,Percent,Percentage,3.634600487,CT,,2013,Satisfied,7-8 Medium
46.78,,1,Percent,Percentage,4.533124336,CU,,2013,Satisfied,7-8 Medium
50.84,,1,Percent,Percentage,3.748700891,CW,,2013,Satisfied,7-8 Medium
48.69,,1,Percent,Percentage,3.992227003,CX,,2013,Satisfied,7-8 Medium
51.34,,1,Percent,Percentage,3.83895622,CY,,2013,Satisfied,7-8 Medium
51.99,,1,Percent,Percentage,3.926757651,CZ,,2013,Satisfied,7-8 Medium
50.46,,1,Percent,Percentage,3.355638701,DA,,2013,Satisfied,7-8 Medium
49.92,,1,Percent,Percentage,3.854233877,DB,,2013,Satisfied,7-8 Medium
47.62,,1,Percent,Percentage,3.719066357,EB,,2013,Satisfied,7-8 Medium
46.22,,1,Percent,Percentage,4.413141757,EC,,2013,Satisfied,7-8 Medium
45.14,,1,Percent,Percentage,4.262237072,EE,,2013,Satisfied,7-8 Medium
54.45,,1,Percent,Percentage,3.425392293,EF,,2013,Satisfied,7-8 Medium
48.5,,1,Percent,Percentage,4.241773654,EH,,2013,Satisfied,7-8 Medium
44.04,,1,Percent,Percentage,4.322038526,EJ,,2013,Satisfied,7-8 Medium
52.52,,1,Percent,Percentage,3.595347907,EM,,2013,Satisfied,7-8 Medium
56.52,,1,Percent,Percentage,4.354846141,EQ,,2013,Satisfied,7-8 Medium
45.6,,1,Percent,Percentage,4.226222558,ET,,2013,Satisfied,7-8 Medium
52.26,,1,Percent,Percentage,4.164177558,EU,,2013,Satisfied,7-8 Medium
57.9,,1,Percent,Percentage,4.479101463,EW,,2013,Satisfied,7-8 Medium
43.89,,1,Percent,Percentage,4.646090271,EX,,2013,Satisfied,7-8 Medium
46.89,,1,Percent,Percentage,4.422444804,EY,,2013,Satisfied,7-8 Medium
47.85,,1,Percent,Percentage,3.871874959,FA,,2013,Satisfied,7-8 Medium
50.44,,1,Percent,Percentage,4.14802528,FB,,2013,Satisfied,7-8 Medium
47.65,,1,Percent,Percentage,4.073043386,FC,,2013,Satisfied,7-8 Medium
49.54,,1,Percent,Percentage,3.821679057,FD,,2013,Satisfied,7-8 Medium
53.34,,1,Percent,Percentage,4.03713655,FF,,2013,Satisfied,7-8 Medium
49.78,,1,Percent,Percentage,3.955655103,FK,,2013,Satisfied,7-8 Medium
49.02,,1,Percent,Percentage,4.140417797,FN,,2013,Satisfied,7-8 Medium
53.36,,1,Percent,Percentage,7.268352358,FP,,2013,Satisfied,7-8 Medium
57.82,,1,Percent,Percentage,3.383954779,FY,,2013,Satisfied,7-8 Medium
45.35,,1,Percent,Percentage,4.480112983,GA,,2013,Satisfied,7-8 Medium
50.01,,1,Percent,Percentage,3.947079206,GF,,2013,Satisfied,7-8 Medium
50.76,,1,Percent,Percentage,4.334714962,GG,,2013,Satisfied,7-8 Medium
50.65,,1,Percent,Percentage,4.204546308,GL,,2013,Satisfied,7-8 Medium
53.8,,1,Percent,Percentage,4.165290436,HA,,2013,Satisfied,7-8 Medium
53.24,,1,Percent,Percentage,4.423425174,HB,,2013,Satisfied,7-8 Medium
53.35,,1,Percent,Percentage,4.238464058,HC,,2013,Satisfied,7-8 Medium
50.22,,1,Percent,Percentage,4.524944347,HD,,2013,Satisfied,7-8 Medium
50.43,,1,Percent,Percentage,3.487234134,HE,,2013,Satisfied,7-8 Medium
49.66,,1,Percent,Percentage,3.995940109,HG,,2013,Satisfied,7-8 Medium
52.56,,1,Percent,Percentage,3.701704159,HH,,2013,Satisfied,7-8 Medium
50.62,,1,Percent,Percentage,4.099974406,HN,,2013,Satisfied,7-8 Medium
52.68,,1,Percent,Percentage,3.785572276,HP,,2013,Satisfied,7-8 Medium
53.96,,1,Percent,Percentage,4.043856877,HX,,2013,Satisfied,7-8 Medium
53.55,,1,Percent,Percentage,3.70357213,HY,,2013,Satisfied,7-8 Medium
48.74,,1,Percent,Percentage,4.522199269,JA,,2013,Satisfied,7-8 Medium
48.36,,1,Percent,Percentage,4.256216149,KA,,2013,Satisfied,7-8 Medium
58.31,,1,Percent,Percentage,6.409188157,KB,,2013,Satisfied,7-8 Medium
53.07,,1,Percent,Percentage,5.415794506,KC,,2013,Satisfied,7-8 Medium
52.89,,1,Percent,Percentage,4.045758392,KF,,2013,Satisfied,7-8 Medium
50.03,,1,Percent,Percentage,4.49752823,KG,,2013,Satisfied,7-8 Medium
50.07,,1,Percent,Percentage,4.358745673,LC,,2013,Satisfied,7-8 Medium
56.6,,1,Percent,Percentage,3.677140794,MA,,2013,Satisfied,7-8 Medium
52.4,,1,Percent,Percentage,3.957441568,MB,,2013,Satisfied,7-8 Medium
56.26,,1,Percent,Percentage,3.645760137,MC,,2013,Satisfied,7-8 Medium
48.49,,1,Percent,Percentage,4.850049786,MD,,2013,Satisfied,7-8 Medium
57.76,,1,Percent,Percentage,3.334216402,ME,,2013,Satisfied,7-8 Medium
52.12,,1,Percent,Percentage,3.5518326,MF,,2013,Satisfied,7-8 Medium
50.26,,1,Percent,Percentage,3.939204366,MG,,2013,Satisfied,7-8 Medium
56.61,,1,Percent,Percentage,4.654826506,ML,,2013,Satisfied,7-8 Medium
55.37,,1,Percent,Percentage,3.390067767,MR,,2013,Satisfied,7-8 Medium
57.49,,1,Percent,Percentage,3.642035791,MS,,2013,Satisfied,7-8 Medium
47.94,,1,Percent,Percentage,3.611884253,MW,,2013,Satisfied,7-8 Medium
47.21,,1,Percent,Percentage,4.166150543,NA,,2013,Satisfied,7-8 Medium
49.69,,1,Percent,Percentage,3.86829439,NC,,2013,Satisfied,7-8 Medium
50.75,,1,Percent,Percentage,3.676148778,NE,,2013,Satisfied,7-8 Medium
46.48,,1,Percent,Percentage,3.840941581,NG,,2013,Satisfied,7-8 Medium
49.99,,1,Percent,Percentage,4.289466138,NJ,,2013,Satisfied,7-8 Medium
50.49,,1,Percent,Percentage,4.204685706,NL,,2013,Satisfied,7-8 Medium
50.5,,1,Percent,Percentage,3.66758368,NN,,2013,Satisfied,7-8 Medium
51.36,,1,Percent,Percentage,4.680266941,NQ,,2013,Satisfied,7-8 Medium
55.21,,1,Percent,Percentage,3.740045155,NS,,2013,Satisfied,7-8 Medium
51.76,,1,Percent,Percentage,3.947553412,NU,,2013,Satisfied,7-8 Medium
50.73,,1,Percent,Percentage,3.777198346,NX,,2013,Satisfied,7-8 Medium
48.27,,1,Percent,Percentage,3.979031758,NZ,,2013,Satisfied,7-8 Medium
48.92,,1,Percent,Percentage,4.094296573,PB,,2013,Satisfied,7-8 Medium
53.63,,1,Percent,Percentage,3.520979824,PD,,2013,Satisfied,7-8 Medium
49.61,,1,Percent,Percentage,4.274406782,PF,,2013,Satisfied,7-8 Medium
41.88,,1,Percent,Percentage,6.166476785,PH,,2013,Satisfied,7-8 Medium
47.71,,1,Percent,Percentage,4.394292688,PK,,2013,Satisfied,7-8 Medium
44.34,,1,Percent,Percentage,5.217224788,PL,,2013,Satisfied,7-8 Medium
41.88,,1,Percent,Percentage,4.538291285,PM,,2013,Satisfied,7-8 Medium
51.01,,1,Percent,Percentage,3.714601867,PP,,2013,Satisfied,7-8 Medium
48.81,,1,Percent,Percentage,4.232507928,PR,,2013,Satisfied,7-8 Medium
49.06,,1,Percent,Percentage,4.259994749,PT,,2013,Satisfied,7-8 Medium
52.58,,1,Percent,Percentage,5.055085425,QA,,2013,Satisfied,7-8 Medium
50.77,,1,Percent,Percentage,4.765031469,QB,,2013,Satisfied,7-8 Medium
47.98,,1,Percent,Percentage,4.654670724,QC,,2013,Satisfied,7-8 Medium
50.15,,1,Percent,Percentage,3.337624207,QD,,2013,Satisfied,7-8 Medium
49.38,,1,Percent,Percentage,4.10708886,QE,,2013,Satisfied,7-8 Medium
